referrer,views_total,views_unique
nutui.jd.com,5617,893
github.com,1852,329
Google,270,104
link.juejin.cn,157,62
joyspace.jd.com,135,3
Baidu,51,35
cn.bing.com,37,29
link.csdn.net,33,12
gitee.com,30,8
link.zhihu.com,27,24
