referrer,views_total,views_unique
nutui.jd.com,4212,758
github.com,1268,239
Google,262,110
cn.bing.com,98,38
Bing,61,14
link.juejin.cn,39,26
Baidu,34,19
link.zhihu.com,24,13
gitee.com,14,12
npmjs.com,11,5
