referrer,views_total,views_unique
nutui.jd.com,4735,848
github.com,2296,371
Google,194,94
link.juejin.cn,66,33
joyspace.jd.com,43,2
Baidu,41,27
cn.bing.com,36,26
link.zhihu.com,31,22
gitee.com,22,18
link.csdn.net,17,13
