referrer,views_total,views_unique
nutui.jd.com,3918,856
github.com,498,119
Google,276,120
Baidu,113,63
link.juejin.cn,110,34
cn.bing.com,87,44
medium.com,50,22
Bing,42,20
link.csdn.net,20,15
npmjs.com,17,4
