referrer,views_total,views_unique
nutui.jd.com,4289,833
github.com,566,144
Google,352,147
cn.bing.com,97,56
Baidu,86,55
Bing,83,34
gitee.com,69,14
medium.com,63,25
link.juejin.cn,42,25
naiveui.com,21,1
