referrer,views_total,views_unique
nutui.jd.com,3906,852
github.com,669,155
Google,349,151
cn.bing.com,111,60
Bing,92,32
Baidu,85,64
medium.com,73,26
gitee.com,63,12
link.juejin.cn,48,29
link.zhihu.com,22,12
