referrer,views_total,views_unique
nutui.jd.com,4853,1019
github.com,1303,350
Google,281,141
link.juejin.cn,100,48
cn.bing.com,86,52
gitee.com,39,25
link.zhihu.com,36,28
Baidu,33,13
npmjs.com,21,8
Bing,12,7
