referrer,views_total,views_unique
nutui.jd.com,4809,780
github.com,881,188
Google,335,115
cn.bing.com,102,42
Baidu,62,18
npmjs.com,30,7
link.juejin.cn,26,20
link.zhihu.com,20,15
Bing,13,9
m.baidu.com,10,1
