url_path,views_total,views_unique
/jdf2e/nutui,1800,980
/jdf2e/nutui/issues,1273,326
/jdf2e/nutui/tree/v4/src,527,118
/jdf2e/nutui/releases,327,213
/jdf2e/nutui/tree/v4/src/packages,303,78
/jdf2e/nutui/tree/v4/packages,290,75
/jdf2e/nutui/tree/v4/src/packages/__VUE,162,48
/jdf2e/nutui/pulls,134,28
/jdf2e/nutui/tree/v4/src/sites,116,26
/jdf2e/nutui/blob/v4/CHANGELOG.md,91,33
