referrer,views_total,views_unique
nutui.jd.com,3192,635
github.com,1525,286
Google,178,88
cn.bing.com,40,22
link.zhihu.com,36,24
link.juejin.cn,34,22
nutui-docs-test1.local-pf.jd.com,33,11
Baidu,18,14
gitee.com,14,11
xingyun.jd.com,11,5
