referrer,views_total,views_unique
nutui.jd.com,5194,832
github.com,871,198
Google,276,133
link.juejin.cn,128,27
cn.bing.com,86,41
Baidu,59,15
npmjs.com,37,5
link.zhihu.com,27,17
Bing,18,12
gitee.com,13,11
