referrer,views_total,views_unique
nutui.jd.com,5317,938
github.com,1748,336
Google,268,109
joyspace.jd.com,128,4
link.juejin.cn,93,71
link.zhihu.com,66,21
madewith.cn,66,1
Baidu,61,28
docs.qq.com,41,1
cn.bing.com,40,25
