referrer,views_total,views_unique
nutui.jd.com,3830,673
github.com,1078,190
Google,265,116
link.juejin.cn,214,26
cn.bing.com,71,38
link.zhihu.com,34,25
gitee.com,27,10
Baidu,20,9
npmjs.com,19,5
Bing,9,5
