referrer,views_total,views_unique
nutui.jd.com,5299,876
github.com,1049,243
Google,406,97
link.juejin.cn,81,39
cn.bing.com,79,43
Baidu,52,16
link.zhihu.com,34,17
gitee.com,27,14
mail.qq.com,21,4
link.csdn.net,19,5
