referrer,views_total,views_unique
nutui.jd.com,5015,1094
github.com,2062,343
Google,245,106
link.juejin.cn,85,46
cn.bing.com,63,25
gitee.com,41,22
link.zhihu.com,40,24
Bing,31,9
Baidu,28,13
mail.qq.com,21,7
