referrer,views_total,views_unique
nutui.jd.com,4819,1047
github.com,1931,333
Google,217,102
cn.bing.com,63,28
link.juejin.cn,62,39
gitee.com,37,21
link.zhihu.com,31,19
Baidu,24,16
blog.csdn.net,18,13
mail.qq.com,17,7
