time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-23 00:00:00+00:00,21.0,5.0,362,87
2023-09-24 00:00:00+00:00,4.0,4.0,135,51
2023-09-25 00:00:00+00:00,28.0,8.0,1084,147
2023-09-26 00:00:00+00:00,19.0,6.0,717,155
2023-09-27 00:00:00+00:00,24.0,4.0,782,139
2023-09-28 00:00:00+00:00,11.0,8.0,762,132
2023-09-29 00:00:00+00:00,4.0,4.0,146,31
2023-09-30 00:00:00+00:00,35.0,4.0,118,28
2023-10-01 00:00:00+00:00,2.0,2.0,79,27
2023-10-02 00:00:00+00:00,8.0,5.0,154,28
2023-10-03 00:00:00+00:00,6.0,5.0,113,34
2023-10-04 00:00:00+00:00,3.0,3.0,72,37
2023-10-05 00:00:00+00:00,7.0,6.0,129,34
2023-10-06 00:00:00+00:00,,,198,46
