referrer,views_total,views_unique
nutui.jd.com,3966,714
github.com,1121,173
Google,216,111
link.juejin.cn,204,33
gitee.com,132,8
cn.bing.com,120,45
link.zhihu.com,75,22
npmjs.com,44,5
Bing,37,14
Baidu,25,15
