referrer,views_total,views_unique
nutui.jd.com,4903,792
github.com,1871,326
Google,262,100
link.juejin.cn,108,70
link.csdn.net,28,10
Baidu,26,16
cn.bing.com,24,16
mail.qq.com,22,6
link.segmentfault.com,20,4
link.zhihu.com,18,15
