referrer,views_total,views_unique
nutui.jd.com,3353,621
github.com,1422,232
Google,120,54
cn.bing.com,32,20
gitee.com,30,16
link.juejin.cn,24,19
mail.qq.com,21,6
xingyun.jd.com,17,5
Baidu,14,7
link.zhihu.com,13,10
