referrer,views_total,views_unique
nutui.jd.com,3787,647
github.com,951,173
Google,252,122
link.juejin.cn,175,27
cn.bing.com,88,37
link.zhihu.com,35,17
Baidu,31,5
Bing,19,9
npmjs.com,16,5
link.csdn.net,6,3
