url_path,views_total,views_unique
/jdf2e/nutui,1898,1060
/jdf2e/nutui/issues,1352,401
/jdf2e/nutui/releases,335,241
/jdf2e/nutui/tree/next/src,335,166
/jdf2e/nutui/tree/next/src/packages,272,134
/jdf2e/nutui/pulls,199,45
/jdf2e/nutui/tree/next/src/packages/__VUE,192,90
/jdf2e/nutui/search,129,50
/jdf2e/nutui/blob/next/awesome.md,119,90
/jdf2e/nutui/issues/1868,75,28
