referrer,views_total,views_unique
nutui.jd.com,3817,717
github.com,655,155
Google,267,120
cn.bing.com,66,32
link.juejin.cn,61,20
gitee.com,55,12
Baidu,25,12
npmjs.com,21,6
Bing,20,16
link.csdn.net,17,3
