referrer,views_total,views_unique
nutui.jd.com,3460,663
github.com,348,110
Google,266,119
cn.bing.com,152,61
medium.com,102,36
npmjs.com,101,3
Baidu,89,55
link.juejin.cn,60,16
Bing,45,18
gitee.com,20,11
