referrer,views_total,views_unique
nutui.jd.com,4409,829
github.com,2348,337
Google,202,108
cn.bing.com,83,35
link.juejin.cn,56,25
joyspace.jd.com,43,3
Baidu,31,17
link.zhihu.com,30,20
gitee.com,19,15
jb51.net,16,2
