referrer,views_total,views_unique
nutui.jd.com,3903,714
github.com,1795,287
Google,156,80
cn.bing.com,36,26
gitee.com,35,16
link.juejin.cn,26,21
mail.qq.com,24,7
xingyun.jd.com,24,6
Baidu,23,10
link.zhihu.com,17,15
