referrer,views_total,views_unique
nutui.jd.com,4335,725
github.com,610,149
Google,391,165
medium.com,215,64
cn.bing.com,136,64
npmjs.com,105,4
Baidu,87,51
Bing,44,15
gitee.com,28,15
link.juejin.cn,24,14
