referrer,views_total,views_unique
nutui.jd.com,3760,761
github.com,514,146
Google,337,145
cn.bing.com,125,72
Baidu,74,42
medium.com,69,29
link.juejin.cn,61,24
Bing,46,24
npmjs.com,43,10
link.csdn.net,15,9
