referrer,views_total,views_unique
nutui.jd.com,4213,823
github.com,627,163
link.juejin.cn,347,126
Google,267,121
cn.bing.com,93,58
Baidu,87,56
medium.com,87,25
wx.mail.qq.com,69,1
gitee.com,67,9
hellogithub.com,30,25
