referrer,views_total,views_unique
nutui.jd.com,2304,445
github.com,538,119
Google,178,70
cn.bing.com,82,34
wx.mail.qq.com,41,1
npmjs.com,29,6
link.juejin.cn,26,16
Bing,16,8
gitee.com,11,9
link.csdn.net,11,4
