referrer,views_total,views_unique
nutui.jd.com,4262,818
github.com,665,155
Google,458,159
cn.bing.com,258,101
link.juejin.cn,200,36
Baidu,139,71
medium.com,43,16
gitee.com,42,13
hellogithub.com,35,9
wx.mail.qq.com,31,1
