referrer,views_total,views_unique
nutui.jd.com,5315,891
github.com,956,186
Google,259,113
cn.bing.com,125,60
link.juejin.cn,120,40
link.zhihu.com,76,18
Baidu,63,17
npmjs.com,57,5
Bing,30,13
xingyun.jd.com,22,1
