referrer,views_total,views_unique
nutui.jd.com,3241,648
github.com,371,109
Google,230,114
cn.bing.com,146,59
medium.com,106,38
Baidu,77,50
link.juejin.cn,60,16
Bing,44,18
npmjs.com,26,2
gitee.com,18,10
