referrer,views_total,views_unique
nutui.jd.com,4858,725
github.com,1033,231
Google,220,92
cn.bing.com,107,43
link.juejin.cn,51,24
Bing,30,18
cnodejs.org,24,1
gitee.com,22,9
Baidu,21,16
link.zhihu.com,19,14
