referrer,views_total,views_unique
nutui.jd.com,4628,812
github.com,2153,311
Google,199,108
cn.bing.com,87,39
link.juejin.cn,74,38
Baidu,42,19
link.zhihu.com,39,25
gitee.com,21,17
cnblogs.com,16,5
jb51.net,16,2
