referrer,views_total,views_unique
nutui.jd.com,3330,776
github.com,718,165
Google,362,143
cn.bing.com,139,61
medium.com,79,34
Baidu,75,47
link.juejin.cn,64,27
link.zhihu.com,31,18
Bing,31,16
dev.to,18,7
