referrer,views_total,views_unique
nutui.jd.com,4213,777
github.com,1695,312
Google,182,85
link.juejin.cn,137,70
Baidu,36,24
cn.bing.com,36,21
gitee.com,23,15
mail.qq.com,21,6
link.csdn.net,19,10
link.segmentfault.com,19,3
