referrer,views_total,views_unique
nutui.jd.com,3198,617
github.com,1497,284
Google,172,84
cn.bing.com,35,20
link.zhihu.com,34,22
link.juejin.cn,34,22
nutui-docs-test1.local-pf.jd.com,33,11
Baidu,19,15
gitee.com,14,11
xingyun.jd.com,11,5
