referrer,views_total,views_unique
nutui.jd.com,5123,858
github.com,1298,230
Google,285,105
cn.bing.com,86,42
Bing,56,6
joyspace.jd.com,49,1
link.zhihu.com,41,12
link.juejin.cn,32,24
Baidu,29,15
gitee.com,16,6
