referrer,views_total,views_unique
nutui.jd.com,3717,651
github.com,1065,184
Google,258,120
link.juejin.cn,213,24
cn.bing.com,77,39
link.zhihu.com,45,23
Baidu,32,7
Bing,15,6
npmjs.com,14,5
gitee.com,13,5
