referrer,views_total,views_unique
nutui.jd.com,4255,717
github.com,939,222
Google,286,139
npmjs.com,225,5
cn.bing.com,102,35
ktsoft.coding.net,91,2
link.juejin.cn,90,37
Baidu,90,7
gitee.com,57,12
link.zhihu.com,44,18
