referrer,views_total,views_unique
nutui.jd.com,4143,752
github.com,648,157
Google,368,117
link.juejin.cn,99,32
link.zhihu.com,99,13
cn.bing.com,57,36
gitee.com,56,14
blog.csdn.net,24,8
Bing,14,13
Baidu,13,8
