referrer,views_total,views_unique
nutui.jd.com,3388,674
Google,348,139
github.com,320,122
cn.bing.com,156,63
medium.com,148,51
gitee.com,126,12
Baidu,90,49
link.juejin.cn,39,22
Bing,31,15
npmjs.com,12,5
