referrer,views_total,views_unique
nutui.jd.com,5082,1076
github.com,1379,317
Google,265,134
cn.bing.com,78,46
link.juejin.cn,63,38
link.zhihu.com,32,23
gitee.com,30,18
Baidu,23,17
Bing,19,13
link.csdn.net,19,4
