referrer,views_total,views_unique
nutui.jd.com,5048,848
github.com,1303,262
Google,280,99
cn.bing.com,83,36
link.juejin.cn,69,37
Bing,46,8
Baidu,45,18
npmjs.com,21,8
link.csdn.net,17,5
link.zhihu.com,16,6
