referrer,views_total,views_unique
nutui.jd.com,4458,850
github.com,2428,356
Google,203,110
cn.bing.com,82,35
link.juejin.cn,64,29
joyspace.jd.com,45,3
link.zhihu.com,35,25
Baidu,34,21
gitee.com,19,15
blog.csdn.net,17,14
