referrer,views_total,views_unique
nutui.jd.com,1552,432
Google,195,100
github.com,170,78
medium.com,98,53
cn.bing.com,83,43
npmjs.com,32,3
Baidu,29,25
taro.zone,20,1
link.juejin.cn,16,15
Bing,13,10
