url_path,views_total,views_unique
/jdf2e/nutui,1720,891
/jdf2e/nutui/issues,1600,403
/jdf2e/nutui/releases,448,281
/jdf2e/nutui/tree/next/src,314,160
/jdf2e/nutui/tree/next/src/packages,249,138
/jdf2e/nutui/tree/next/src/packages/__VUE,247,95
/jdf2e/nutui/pulls,145,45
/jdf2e/nutui/search,109,41
/jdf2e/nutui/tree/next/src/sites,67,48
/jdf2e/nutui/tree/next/jd,60,50
