referrer,views_total,views_unique
nutui.jd.com,3622,855
github.com,546,132
Google,308,113
link.juejin.cn,113,37
Baidu,110,63
cn.bing.com,109,55
medium.com,46,19
Bing,43,19
link.csdn.net,20,14
npmjs.com,19,5
