referrer,views_total,views_unique
nutui.jd.com,4265,801
github.com,1976,306
Google,149,100
cn.bing.com,89,37
link.juejin.cn,85,46
link.zhihu.com,42,27
Baidu,40,17
gitee.com,21,17
github1s.com,18,1
Bing,17,6
