referrer,views_total,views_unique
nutui.jd.com,4879,789
github.com,837,162
Google,218,102
link.zhihu.com,119,19
cn.bing.com,98,50
link.juejin.cn,60,36
gitee.com,39,11
Baidu,26,18
Bing,25,12
xingyun.jd.com,22,1
