referrer,views_total,views_unique
nutui.jd.com,3887,728
github.com,672,138
Google,345,148
medium.com,166,55
cn.bing.com,139,80
link.juejin.cn,73,24
Baidu,72,43
npmjs.com,53,12
Bing,52,28
link.zhihu.com,28,8
