referrer,views_total,views_unique
nutui.jd.com,4959,844
github.com,1247,230
Google,289,104
cn.bing.com,79,49
joyspace.jd.com,63,1
Bing,59,7
link.juejin.cn,52,25
link.zhihu.com,39,13
Baidu,33,16
kgithub.com,20,3
