url_path,views_total,views_unique
/jdf2e/nutui,1333,776
/jdf2e/nutui/issues,917,262
/jdf2e/nutui/tree/v4/src,236,80
/jdf2e/nutui/releases,233,128
/jdf2e/nutui/tree/v4/src/packages,180,55
/jdf2e/nutui/tree/v4/packages,149,52
/jdf2e/nutui/pulls,143,27
/jdf2e/nutui/issues/2461,140,109
/jdf2e/nutui/issues/1671,95,80
/jdf2e/nutui/blob/v4/README_EN.md,85,36
