url_path,views_total,views_unique
/jdf2e/nutui,1979,1077
/jdf2e/nutui/issues,1369,424
/jdf2e/nutui/releases,347,248
/jdf2e/nutui/tree/next/src,325,173
/jdf2e/nutui/tree/next/src/packages,258,136
/jdf2e/nutui/pulls,222,47
/jdf2e/nutui/tree/next/src/packages/__VUE,169,96
/jdf2e/nutui/blob/next/awesome.md,120,93
/jdf2e/nutui/search,118,51
/jdf2e/nutui/tree/next/src/sites,78,49
