referrer,views_total,views_unique
nutui.jd.com,5824,864
github.com,1508,301
Google,256,88
link.juejin.cn,159,62
joyspace.jd.com,70,3
cn.bing.com,62,27
link.zhihu.com,46,23
Baidu,41,28
gitee.com,28,9
link.csdn.net,23,15
