url_path,views_total,views_unique
/jdf2e/nutui,1753,832
/jdf2e/nutui/issues,1293,362
/jdf2e/nutui/releases,481,256
/jdf2e/nutui/pulls,271,47
/jdf2e/nutui/tree/v4/src,224,111
/jdf2e/nutui/tree/v4/src/packages,189,99
/jdf2e/nutui/search,153,36
/jdf2e/nutui/commits/v4,140,20
/jdf2e/nutui/tree/v4/src/packages/__VUE,125,69
/jdf2e/nutui/releases/tag/v4.0.0,90,56
