referrer,views_total,views_unique
nutui.jd.com,3789,814
github.com,635,148
Google,323,136
cn.bing.com,114,60
Baidu,82,59
Bing,76,32
medium.com,67,23
gitee.com,61,10
link.juejin.cn,40,25
naiveui.com,21,1
