referrer,views_total,views_unique
nutui.jd.com,3057,673
Google,337,137
github.com,326,117
cn.bing.com,156,67
medium.com,101,44
Baidu,92,62
gitee.com,75,9
link.juejin.cn,32,18
Bing,24,12
hellogithub.com,17,6
