referrer,views_total,views_unique
nutui.jd.com,4942,885
github.com,1961,353
Google,230,105
joyspace.jd.com,186,4
link.zhihu.com,81,24
Baidu,75,29
link.juejin.cn,68,50
madewith.cn,66,1
cn.bing.com,44,27
jdf2e.github.io,39,1
