referrer,views_total,views_unique
nutui.jd.com,5480,811
github.com,1349,284
Google,246,86
link.juejin.cn,124,56
cn.bing.com,65,27
link.zhihu.com,42,19
joyspace.jd.com,37,2
Baidu,36,23
link.csdn.net,25,17
gitee.com,25,7
