referrer,views_total,views_unique
nutui.jd.com,4598,890
github.com,594,164
Google,429,151
link.juejin.cn,381,152
Baidu,96,62
cn.bing.com,93,59
medium.com,89,24
wx.mail.qq.com,69,1
gitee.com,67,10
hellogithub.com,28,24
