referrer,views_total,views_unique
nutui.jd.com,5684,1383
github.com,2298,304
Google,182,73
oschina.net,168,115
link.juejin.cn,76,47
joyspace.jd.com,76,1
cn.bing.com,72,30
Baidu,57,18
link.zhihu.com,57,18
link.segmentfault.com,31,5
