referrer,views_total,views_unique
nutui.jd.com,4175,735
github.com,457,111
Google,327,128
cn.bing.com,110,48
gitee.com,82,11
Baidu,81,51
medium.com,78,31
Bing,70,27
link.juejin.cn,46,23
link.zhihu.com,17,8
